,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,hashtag,Users
124,2022-09-28 19:53:58+00:00,https://twitter.com/Kosi_Godswill_/status/1575212241149755392,Kosi_Godswill_,Twitter for Android,,"#TxESummit2022 
#TxESummitEnugu https://t.co/e73jvbXnCi",0,0,0,0,@,@Kosi_Godswill_
125,2022-09-28 19:53:02+00:00,https://twitter.com/OgubuikeAlex/status/1575212004444278784,OgubuikeAlex,Twitter for iPhone,planetEarth,"Funny enough I was not able to take any pictures today
The #TxESummit2022 was a huge one

Shoutout to the volunteers and organizers and everyone that showed up",23,0,0,1,@,@OgubuikeAlex
126,2022-09-28 19:48:43+00:00,https://twitter.com/Frank092293932/status/1575210919348830208,Frank092293932,Twitter for Android,,"#TxESummitEnugu
#TxEsummitEnugu2022 

My Take Home Point from HE Peter Mba;

""Pick up a business/product that are still in their fermenting/dormant/sub-optimal stage and apply radical or disruptive innovation to be at the foremost of the business"". https://t.co/kp9Q4mBM1i",3,0,0,0,@,@Frank092293932
127,2022-09-28 19:48:25+00:00,https://twitter.com/ifeji_chinaza/status/1575210844106813440,ifeji_chinaza,Twitter for Android,,"#TxESummitEnugu 
#EnuguTechSubmit2022

Omo the crowd pulled here was massive even the host was surprised...no way u wouldn't have been inspired by the dignatries present...thumbs up to the host Uche Mba https://t.co/ynpYqSzOju",1,0,0,0,@,@ifeji_chinaza
128,2022-09-28 19:46:14+00:00,https://twitter.com/iamogechim/status/1575210292564611072,iamogechim,Twitter for Android,,"TxE Enugu 🔥

4th speaker:  Sultan Akintunde @hackSultan
(Co-founder, talent manager @alt_school @dev_careers
@TalentQL)

Topic: PLAN FOR THE NEXT 365 DAYS

A Thread 👇

#TxESummitEnugu
#TxESummit #TxESummit2022 #TxEsummitEnugu2022 https://t.co/ocOfEEsn8y",11,0,0,2,@,@iamogechim
129,2022-09-28 19:42:42+00:00,https://twitter.com/ObiDadVal/status/1575209404043251712,ObiDadVal,Twitter Web App,,"It was an outstanding one today. The speakers really did great job.
#TxESummit2022 
#TxESummitEnugu🔥🔥✨",1,0,0,0,@,@ObiDadVal
130,2022-09-28 19:42:00+00:00,https://twitter.com/IgweHenr1/status/1575209226649346048,IgweHenr1,Twitter for Android,,"Having some few moments with men and women of substance preaching the good news of tech. I truly know that you won't return not desiring to do more.
Thank you the convener @williamsuchemba And the speakers. Today was inspiring 🔥

#TxESummitEnugu 
#TxESummit2022 https://t.co/cOjL9DLHAQ",20,1,0,3,@,@IgweHenr1
131,2022-09-28 19:39:40+00:00,https://twitter.com/GeorgeIwolo/status/1575208642365866005,GeorgeIwolo,Twitter for Android,,#TxEsummit2022 https://t.co/YfTWIuXpcB,0,0,0,0,@,@GeorgeIwolo
132,2022-09-28 19:38:57+00:00,https://twitter.com/DKiitan/status/1575208461020938259,DKiitan,Twitter for Android,,"#TxEsummitEnugu
#TxEsummit2022 https://t.co/mH9Z8wJcKY",2,0,0,0,@,@DKiitan
133,2022-09-28 19:37:20+00:00,https://twitter.com/DabbyIgbokwe/status/1575208052625616897,DabbyIgbokwe,Twitter for Android,,"Well, 
I enjoyed every bit of it🔥🔥🔥
It's all achievable. 

#enugutechsummit2022
#TxESummitEnugu https://t.co/bcSjVd9RPS",7,0,0,1,@,@DabbyIgbokwe
134,2022-09-28 19:35:28+00:00,https://twitter.com/ManICTYGAH1/status/1575207583316688930,ManICTYGAH1,Instagram,❣TruePeace❣✝️,"🎉TxE Summit 2022🎉
Tech Inspired = Stay Inspired🔥💯
#enugutechsummit #TxESummit2022 @ Golden Heart Center Enugu https://t.co/1eqdLxhltK",2,0,0,0,@,@ManICTYGAH1
135,2022-09-28 19:35:28+00:00,https://twitter.com/OziomaSalome/status/1575207583191011328,OziomaSalome,Twitter for Android,Port Harcourt,#TxESummitEnugu was der life,1,0,0,0,@,@OziomaSalome
136,2022-09-28 19:32:12+00:00,https://twitter.com/MrChucho_/status/1575206760645767168,MrChucho_,Twitter for iPhone,"Enugu, Nigeria","It was all fun today at the #TxEsummitEnugu2022 #TxESummitEnugu 
@iamogechim @OlohijereFaith @egeonu_joshua @IfunanyaNzewi @ChidinmaSamson1 https://t.co/cW6bs5o9kz",35,3,2,6,@,@MrChucho_
137,2022-09-28 19:31:24+00:00,https://twitter.com/DabbyIgbokwe/status/1575206561160445952,DabbyIgbokwe,Twitter for Android,,"After I saw @hackSultan today,
I believe you can build a faceless brand and it'd still be terrific!

#enugutechsummit",124,4,1,4,@,@DabbyIgbokwe
138,2022-09-28 19:23:01+00:00,https://twitter.com/OkoloNathan/status/1575204449798131712,OkoloNathan,Twitter for Android,Enugu Nigeria ,"Today's program was explosive ⚡⚡
#TxESummit  #TxESummitEnugu #TxESummit2022
#enugutechsummit #TechInspired
Big thanks to @williamsuchemba for making this possible https://t.co/b8iHrlG47I",0,0,0,0,@,@OkoloNathan
139,2022-09-28 19:21:40+00:00,https://twitter.com/chymahka/status/1575204109887471616,chymahka,Twitter for iPhone,Nigeria,"The #TxESummitenugu today was exceptional. I learned that we all have a choice for the next 365 days: to make effort toward our tech track, be patient and disciplined in the journey, and above all, strive to create value. @enugutechsummit @hackSultan @AronuUgochukwu @NapaOnwusah https://t.co/pwfZDFvKcs",9,1,0,1,@,@chymahka
140,2022-09-28 19:21:12+00:00,https://twitter.com/Frank092293932/status/1575203993604988928,Frank092293932,Twitter for Android,,"#TxESummitEnugu
#TxEsummitEnugu2022
It was really impactful https://t.co/dijrYrPVaD",1,0,0,0,@,@Frank092293932
141,2022-09-28 19:17:52+00:00,https://twitter.com/Frank092293932/status/1575203153309364224,Frank092293932,Twitter for Android,,#TxESummitEnugu https://t.co/SVTG3Prz6T,0,0,0,0,@,@Frank092293932
142,2022-09-28 19:16:01+00:00,https://twitter.com/AnyambaK/status/1575202689884921857,AnyambaK,Twitter for Android,Metaverse ,"I attended TxE Summit that was held in Enugu today. 

The event saw the attendance of notable personalities like, Dr Peter Mba, @williamsuchemba
Napa Onwusah, @AronuUgochukwu @hackSultan Okey Eze 

#TxEsummitEnugu2022 #TxESummitEnugu @Charlesnnamdi_ https://t.co/RlgIhlMHS9",4,1,0,0,@,@AnyambaK
143,2022-09-28 19:13:22+00:00,https://twitter.com/enugutechsummit/status/1575202021522563073,enugutechsummit,Twitter for Android,"Enugu, Nigeria","Speaker: Ugochukwu Aronu

*Discipline opens up a separate channel for information to come in.

*Discipline preempts focus.

#TxESummitEnugu
#TxESummit2022 https://t.co/Zkupdx7DYP",199,33,0,9,@,@enugutechsummit
144,2022-09-28 19:09:37+00:00,https://twitter.com/OziomaArum/status/1575201078756659201,OziomaArum,Twitter for Android,"Enugu, Nigeria","#TxEsummitEnugu
#TxeEnuhu2022

😂😂 https://t.co/qXMaCTrqRk",1,0,0,0,@,@OziomaArum
145,2022-09-28 19:06:44+00:00,https://twitter.com/henry_madu4/status/1575200353808941057,henry_madu4,Twitter Web App,"Enugu, Nigeria",#TxESummitEnugu #TxEsummitEnugu2022 was awesome!!! https://t.co/7mF5rg6CTL,0,0,0,0,@,@henry_madu4
